88.5,177,265.5,354,442.5,531,619.5,708,796.5,885,973.5,1062,1150.5,1239,1327.5,1416,1504.5,1593,1681.5,1770,1858.5,1947,2035.5,2124,2212.5,2301,2389.5,2478,2566.5,2655,2743.5,2832,2920.5,3009,3097.5,3186,3274.5,3363,3451.5,3540,3628.5,3717,3805.5,3894,3982.5,4071,4159.5,4248,4336.5,4425,4513.5,4602,4690.5,4779,4867.5,4956,5044.5,5133,5221.5,5310,5398.5,5487,5575.5,5664,5752.5,5841,5929.5,6018,6106.5,6195,6283.5,6372,6460.5,6549,6637.5,6726,6814.5,6903,6991.5,7080,7168.5,7257,7345.5,7434,7522.5,7611,7699.5,7788,7876.5,7965,8053.5,8142,8230.5,8319,8407.5,8496,8584.5,8673,8761.5,8850
213359590,97928730,73244805,67126926,41896089,32760606,23771898,18122892,16115828,12895017,11666279,9394546,8495017,7748934,6924186,6254666,5577480,4581200,4018129,3648470,3640635,3017422,2544638,2034356,1696758,1287242,1011968,787192,564398,398731,316700,260930,226135,191758,162065,140464,130319,116721,108624,101254,95707,87760,84825,82899,80820,78524,78876,76622,76729,75305,75591,74137,71435,66537,61425,55915,51677,45515,40923,32722,25339,18904,14422,11483,9498,7208,5368,4029,2929,2024,1444,825,528,350,257,187,163,109,81,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.11247112,14.28013985,10.68068644,9.788566554,6.109361474,4.777209256,3.466460027,2.642712024,2.350038418,1.880374086,1.701197347,1.369929241,1.238758338,1.129963201,1.009696995,0.91206641,0.813317955,0.668038651,0.585930646,0.53202632,0.530883807,0.440005789,0.371063594,0.296653374,0.247424239,0.187707895,0.147566956,0.114789724,0.08230151,0.058143657,0.046181752,0.038049272,0.032975404,0.027962489,0.023632604,0.020482708,0.019003346,0.017020462,0.015839743,0.014765037,0.013956163,0.012797318,0.012369331,0.012088478,0.011785315,0.011450508,0.011501837,0.011173155,0.011188758,0.010981108,0.011022813,0.010810788,0.010416777,0.009702543,0.008957102,0.008153624,0.007535631,0.006637077,0.005967464,0.00477158,0.003694978,0.002756615,0.002103041,0.001674471,0.001385015,0.001051083,0.000782771,0.000587516,0.000427112,0.000295143,0.000210567,0.000120303,7.69939E-05,5.10376E-05,3.74762E-05,2.72687E-05,2.37689E-05,1.58946E-05,1.18116E-05,2.0415E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685768704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
